EVENT,GENE,LENGTH,Total_Introns,Intron_Position,Repeat_Percentage,Repeat_Types,GC_Content,phylop_mean,PIR_Nuc_baseline,TPM_Nuc_baseline,TPM_Cyt_baseline,Nuclear_Enrichment,hl_gated_gwise,hl_gated_intwise,hl_gated_intwise_scaled,hl_gated_intwise_scaled_logged,stability,CpG_total,CpG_methylated_perc,Speckle_Enrichment,ssDRIP_peaks,ssDRIP_qValue,ssDRIP_cov,UMAP1_IR,UMAP2_IR,class_ir
HsaINT0187289,ZNF446,156,6.0,6.0,0.0,,66.02564,-0.8778580655554129,86.325,14.09,2.97,2.246136775508871,7.683,12.0,1.5618898867629831,0.1936504128595327,Stable_4h,8,76.3157894736842,2.49332989749726,0,,0.9136362509520046,3.3924468,8.486532,Retained
HsaINT0187476,ZNF512B,1169,16.0,16.0,0.0,,65.95381,-0.7790368157850573,71.72,208.67,15.315,3.768205930449815,8.371,11.005,1.314657746983634,0.1188127049605689,Stable_4h,33,89.68253968253968,2.50722923500099,0,,0.3352667673005323,1.989124,8.053748,Retained
HsaINT0187488,ZNF514,1800,4.0,1.0,13.61111111111111,"DNA/hAT-Charlie, LINE/L2",54.16667,-0.0550922738937448,52.38,23.73,4.735,2.325275769725563,,,,,Stable_4h,69,56.55737704918032,,0,,0.2483736260425135,1.101726,8.247221,Retained
HsaINT0187647,ZNF559,432,6.0,6.0,0.0,,34.9537,-0.5829489582994511,90.095,16.97,10.005,0.762265397636922,,,,,Stable_4h,2,71.42857142857143,,0,,0.4752577654690467,-0.90793455,3.1466932,Retained
HsaINT0187830,ZNF608,2017,8.0,4.0,31.631135349529004,"SINE/Alu, SINE/MIR",41.94348,0.0078923619754306,42.57,19.5,11.78,0.7271345848065125,,12.0,,,Stable_4h,46,94.75982532751092,,0,,0.6467241216143569,-1.183576,2.4293242,Retained
HsaINT0187925,ZNF626,20033,3.0,3.0,82.20436280137773,"LINE/L1, LINE/L2, LTR/ERVL-MaLR, Low_complexity, SINE/Alu, Simple_repeat",37.22857,-0.0541200026352123,41.115,23.355,7.63,1.6139764829656629,4.214,,,,Stable_4h,316,86.55804480651732,,847,6.82501,1.2861772646175793,0.97509414,1.6257752,Retained
HsaINT0188010,ZNF653,133,8.0,4.0,0.0,,70.67669,0.030909094038758,69.08,11.315,2.385,2.246175413261381,8.726,,,,Stable_4h,14,90.0,,133,8.57015,1.6878517103977029,5.9064956,6.6455126,Retained
HsaINT0188282,ZNF749,6291,2.0,1.0,50.29407089492926,"LINE/L2, LTR/ERV1, LTR/ERVK, LTR/ERVL, SINE/Alu, SINE/MIR, Simple_repeat",48.35479,-0.2862419704875549,68.75,10.555,8.04,0.3926591721682273,,,,,Stable_4h,182,66.63533834586467,-0.967196600509337,0,,0.8957889821762169,-0.50796914,7.3220096,Retained
HsaINT0188301,ZNF76,574,13.0,13.0,16.550522648083625,SINE/MIR,51.21951,-0.0503071542180356,44.63,52.95,10.955,2.2730411998894766,5.744,,,,Stable_4h,17,83.46456692913385,1.9636794524393,0,,0.5700911429889828,2.6813426,5.4153485,Retained
HsaINT0188423,ZNF793,957,6.0,1.0,0.0,,43.99164,0.1653064856149605,56.48,18.84,5.98,1.655581575414678,7.234,,,,Stable_4h,34,68.0379746835443,,0,,0.7028259020227658,-0.1595404,3.7160964,Retained
HsaINT0188496,ZNF827,3413,14.0,9.0,49.75095224142983,"LINE/L1, SINE/Alu, Simple_repeat",38.93935,0.0472497072252761,50.32,39.38,12.425,1.6642172594519051,5.976,,,,Stable_4h,55,91.89189189189187,-0.482160547919907,3413,51.6111,1.0893052604042175,0.43878403,4.412555,Retained
HsaINT0188549,ZNF846,1113,5.0,3.0,60.107816711590296,"DNA/hAT-Charlie, SINE/Alu",43.03684,-0.1028938856614056,62.96,11.55,2.805,2.041820175694627,,,,,Stable_4h,12,86.13861386138613,1.4045218365086,0,,0.8400336081724014,-1.9617997,2.5404103,Retained
HsaINT0188663,ZNRF3,2630,8.0,8.0,66.57794676806084,"DNA/hAT-Charlie, LINE/L2, SINE/Alu",50.26616,-0.1036036510070355,42.665,10.96,10.38,0.0784413546026459,7.841,,,,Stable_4h,91,92.87211740041928,-1.01139581464896,0,,1.0341867979576267,2.7087862,5.704298,Retained
HsaINT1047786,ZSCAN2,16271,2.0,2.0,60.4634011431381,"DNA/hAT-Charlie, DNA/hAT-Tip100?, LINE/CR1, LINE/L1, LINE/L2, LINE/RTE-X, SINE/Alu, SINE/MIR, Simple_repeat",46.53064,-0.0142570985789962,100.0,19.35,18.265,0.0832518126697543,,,,,Stable_4h,492,90.6453522794553,-0.168404517794662,0,,0.9957033108913804,-0.27023652,5.2324963,Retained
HsaINT0188937,ZWILCH,473,18.0,9.0,21.35306553911205,SINE/MIR,33.61522,0.1406949139136024,52.47,45.395,57.78,-0.3480368022553118,,5.324,,,Stable_4h,2,95.65217391304348,0.299320085921807,0,,0.2979791205895458,-0.78620076,1.6514821,Retained
HsaINT0000130,AACS,5227,17.0,17.0,21.38894203175818,"LINE/L2, SINE/Alu, SINE/MIR, Simple_repeat",52.1522862062368,-0.1980725218442524,44.315,63.11,39.325,0.682421857749876,,3.387,,,Unstable_4h,226,92.0191540303272,0.856582337893642,0,,0.5855968245775398,2.559623,6.2444563,Retained
HsaINT0000261,AARSD1,231,11.0,6.0,0.0,,53.6796536796537,-0.0943913082303681,51.69,131.48,56.15,1.2274854337923466,6.815,3.437,0.5043286867204695,-0.2972863280334671,Unstable_4h,8,91.3793103448276,,231,14.1281,1.3452861842113208,1.3848907,8.609824,Retained
HsaINT0000817,ABCA7,283,45.0,40.0,0.0,,66.0777385159011,-0.5644290785904617,34.965,58.58,2.08,4.815752759738275,12.0,3.05,0.2541666666666666,-0.594881406700839,Unstable_4h,12,88.70967741935483,3.48544387610702,0,,1.2765018536360733,3.8963375,8.209243,Retained
HsaINT0001071,ABCB8,3618,14.0,8.0,19.51354339414041,"LINE/L1, SINE/Alu",57.2968490878939,-0.2692759189978285,57.065,34.015,8.755,1.957992005338376,12.0,3.649,0.3040833333333333,-0.5170073826829766,Unstable_4h,158,90.020366598778,3.04772243971942,0,,0.3368188671929202,3.47727,7.69346,Retained
HsaINT1000270,ABHD11,592,5.0,2.0,22.466216216216218,"LINE/CR1, Simple_repeat",60.1351351351351,-0.2396717431853397,53.64,59.92,18.335,1.708437357747085,3.742,,,,Unstable_4h,26,45.78313253012048,3.79269023216834,592,5.08252,0.8319355312350442,3.4613223,8.035714,Retained
HsaINT1000277,ABHD17A,2233,4.0,3.0,0.0,,67.1742051052396,-0.8087204289223601,82.17,143.55,35.835,2.002112070917056,7.205,3.057,0.4242886884108258,-0.3723385464239193,Unstable_4h,120,87.35244519392917,1.82988768739211,0,,0.3195006123875627,2.9270656,9.078291,Retained
HsaINT0001900,ABR,982,22.0,19.0,20.26476578411405,SINE/MIR,60.183299389002,-0.3104750247299339,40.365,38.0,14.875,1.353109750135642,12.0,3.474,0.2895,-0.538351431936545,Unstable_4h,39,91.2621359223301,,0,,0.3921197176708055,3.9110096,7.262437,Retained
HsaINT0001927,ABTB1,112,11.0,9.0,0.0,,70.5357142857143,0.1909459476938118,58.485,40.04,2.42,4.048363021561399,12.0,3.987,0.33225,-0.4785350103852304,Unstable_4h,6,85.0,,0,,0.4996285150102982,6.6372666,6.4973345,Retained
HsaINT0001925,ABTB1,84,11.0,7.0,0.0,,69.0476190476191,0.2703252992093428,53.415,40.04,2.42,4.048363021561399,12.0,2.627,0.2189166666666666,-0.6597211732615545,Unstable_4h,6,87.8048780487805,,0,,0.63548632309532,7.444074,6.004744,Retained
HsaINT0002282,ACAP3,804,23.0,2.0,6.218905472636816,Simple_repeat,67.2885572139303,-0.6805292647318906,72.06,288.575,6.515,5.469037331814299,7.877,3.149,0.3997714866065761,-0.3981881848327724,Unstable_4h,47,91.0,3.60761337484946,0,,0.3640822032719713,2.987845,8.452728,Retained
HsaINT1002582,ACBD4,154,11.0,3.0,0.0,,57.7922077922078,0.0762418333754503,46.765,16.785,3.255,2.3664430885319145,,2.947,,,Unstable_4h,4,73.6842105263158,2.80625306551015,0,,1.267491889744266,2.0218782,7.1813483,Retained
HsaINT0003397,ACY1,112,14.0,10.0,0.0,,62.5,0.0828918909888949,57.895,57.04,25.895,1.1393004233130395,11.83,2.082,0.175993237531699,-0.7545040194534132,Unstable_4h,4,85.71428571428571,,0,,0.1895737285170553,6.161594,5.750047,Retained
HsaINT0003491,ADAM11,118,26.0,16.0,0.0,,72.8813559322034,0.0389914573210044,63.9,22.585,1.425,3.986331089385412,11.56,,,,Unstable_4h,22,4.761904761904762,2.18790213603154,0,,0.616264849471534,6.718161,7.1137486,Retained
HsaINT0003549,ADAM15,1283,20.0,6.0,72.72018706157444,"SINE/Alu, SINE/MIR, Simple_repeat",46.1418550272798,-0.0765663042318369,48.48,70.87,18.675,1.924066806022224,9.955,1.873,0.1881466599698643,-0.725503486988191,Unstable_4h,53,91.85750636132316,2.73295038635223,0,,0.4178531079777604,1.2770264,6.1027822,Retained
HsaINT0004362,ADAMTSL4,596,16.0,6.0,0.0,,52.1812080536913,-0.5290218487655853,44.3,28.35,1.28,4.469133019829592,12.0,,,,Unstable_4h,24,86.38743455497382,3.37892275030911,0,,1.0624682751981458,2.7763631,6.6243076,Retained
HsaINT0071395,ADGRA2,1045,18.0,11.0,49.377990430622006,"LINE/L2, SINE/Alu",53.9712918660287,-0.2213381226403126,67.985,12.68,3.73,1.7653072098841696,11.333,3.625,0.3198623488926145,-0.495036877860618,Unstable_4h,27,88.23529411764706,,0,,0.87906553751023,1.1181351,7.34656,Retained
HsaINT0005273,AFMID,192,10.0,6.0,0.0,,55.7291666666667,-0.4064607358164597,64.685,37.205,18.49,1.008751294184513,,1.839,,,Unstable_4h,4,100.0,1.58934062961905,0,,0.9707640817661718,0.9181725,6.574636,Retained
HsaINT0005272,AFMID,86,10.0,5.0,0.0,,59.3023255813954,0.0509647036505424,53.46,37.205,18.49,1.008751294184513,,2.163,,,Unstable_4h,4,95.83333333333331,1.58934062961905,0,,1.5745249561194905,7.0659204,5.2087946,Retained
HsaINT0006584,AKT1,331,14.0,9.0,0.0,,68.5800604229607,-0.5269030310202982,64.385,242.88,58.915,2.0435367938706643,12.0,3.546,0.2955,-0.5294425147827259,Unstable_4h,30,94.2622950819672,2.36213993294442,0,,0.3000339436039918,3.038755,8.749406,Retained
HsaINT0006694,ALDH16A1,975,16.0,12.0,0.0,,59.5897435897436,-0.6664845995550968,47.185,137.43,25.05,2.455814460156593,12.0,2.173,0.1810833333333333,-0.7421215197271003,Unstable_4h,20,95.71428571428572,2.36092151874992,975,11.1116,0.4306512679805928,1.8136891,7.8565025,Retained
HsaINT0007936,ANAPC5,674,16.0,8.0,0.0,,39.1691394658754,0.1741381854614254,30.33,152.3,89.82,0.7618073145950818,12.0,3.248,0.2706666666666666,-0.5675652254784871,Unstable_4h,4,86.20689655172414,1.209763354083,0,,0.3756417284357083,-0.22257744,3.940402,Retained
HsaINT0008300,ANKIB1,896,19.0,16.0,7.254464285714286,Simple_repeat,26.7857142857143,0.4291932966042435,50.73,53.425,22.53,1.245667689311745,,1.979,,,Unstable_4h,4,100.0,-0.139346172716209,0,,1.530820252697552,-1.4092112,2.2886617,Retained
HsaINT0008322,ANKLE1,222,8.0,4.0,0.0,,56.7567567567568,-0.7433574663172792,51.755,19.99,3.075,2.700620156518025,,2.408,,,Unstable_4h,6,87.09677419354838,3.3218835017194,222,2.04527,0.7605311130361114,4.0636816,6.2831807,Retained
HsaINT0009929,AP1B1,643,21.0,12.0,30.01555209953344,SINE/MIR,56.6096423017107,-0.0898473533107957,35.25,95.04,55.39,0.778909297637445,12.0,2.557,0.2130833333333333,-0.6714505180212894,Unstable_4h,23,93.95973154362416,1.59637961550227,0,,0.3894023324584698,2.2178721,6.867905,Retained
HsaINT0009985,AP1G2,114,19.0,4.0,0.0,,60.5263157894737,0.4590442468766617,33.54,379.22,18.895,4.326958630029694,10.3,3.506,0.340388349514563,-0.4680253129473962,Unstable_4h,2,91.66666666666669,3.58261253000216,0,,1.23503205414013,6.2623568,5.65487,Retained
HsaINT0010035,AP2A1,2076,22.0,18.0,65.89595375722543,"SINE/Alu, SINE/MIR, Simple_repeat",54.2870905587669,-0.0412843365685632,58.245,106.405,67.38,0.6591736114934884,12.0,3.188,0.2656666666666666,-0.5756629333235501,Unstable_4h,105,90.59701492537312,1.85693110779143,0,,0.7947216534949717,2.649249,7.5263953,Retained
HsaINT0010141,AP3B2,344,25.0,17.0,0.0,,52.6162790697674,-0.294857142973045,34.88,13.185,2.145,2.6198480183650146,8.293,,,,Unstable_4h,0,,,0,,1.2007835018820097,0.9810936,7.6120906,Retained
HsaINT0010156,AP3B2,242,25.0,8.0,32.231404958677686,Low_complexity,73.9669421487603,-0.214717839845974,81.11,13.185,2.145,2.6198480183650146,8.293,,,,Unstable_4h,36,2.631578947368421,,0,,1.183525564547534,4.7425923,8.453463,Retained
HsaINT0010431,APEH,482,21.0,15.0,0.0,,56.6390041493776,-0.0164345139615806,40.155,195.315,107.97,0.8551722429439916,,3.019,,,Unstable_4h,9,87.5,2.41292744312996,0,,0.5002116479034839,1.9765036,6.981645,Retained
HsaINT0010456,APH1A,570,5.0,1.0,0.0,,55.7894736842105,0.3978523740500722,61.565,100.765,111.485,-0.1458549964831575,6.363,4.187,0.658022945151658,-0.1817589623449937,Unstable_4h,44,5.120481927710843,1.22019655404552,0,,1.056463743892519,0.6826588,7.123129,Retained
HsaINT0010771,APPL2,11010,20.0,17.0,82.34332425068119,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L1, SINE/Alu, SINE/MIR, Simple_repeat",39.4913714804723,0.0349501317923877,46.89,29.245,11.945,1.2917831352843252,12.0,3.442,0.2868333333333333,-0.5423703800560834,Unstable_4h,173,93.89426656738644,0.542505108332994,0,,1.1719401247100911,1.6510682,2.9004307,Retained
HsaINT0010773,APPL2,793,20.0,19.0,0.0,,36.5699873896595,-0.0782196959567366,52.49,29.245,11.945,1.2917831352843252,12.0,2.96,0.2466666666666666,-0.6078895349886863,Unstable_4h,10,95.23809523809524,0.542505108332994,0,,0.6064757402919774,-0.08063616,3.9847872,Retained
HsaINT0010888,AQR,3142,34.0,31.0,61.45767027371101,"LINE/L1, LINE/L2, LTR/ERVL-MaLR, SINE/Alu",34.2138765117759,0.1173069086623716,33.575,24.585,27.785,-0.1765278851298737,12.0,1.901,0.1584166666666666,-0.8001991291821817,Unstable_4h,19,92.46575342465754,-0.310306231449183,0,,1.176247420457812,1.0586952,0.674885,Retained
HsaINT0011073,ARFGAP2,3174,15.0,10.0,57.68746061751733,"LINE/L2, SINE/Alu",48.5822306238185,-0.0686886223731489,55.02,134.41,50.57,1.4102867939266257,12.0,3.878,0.3231666666666666,-0.4905734413049382,Unstable_4h,117,93.25842696629212,2.70308928768811,0,,0.8895846434356397,0.950933,5.567537,Retained
HsaINT0011939,ARHGEF17,338,20.0,16.0,48.5207100591716,SINE/MIR,59.1715976331361,0.089899109831931,60.53,31.435,3.12,3.33275382891621,11.506,3.492,0.3034938293064488,-0.5178501346559483,Unstable_4h,6,90.0,2.07803042405464,0,,0.4958599292174992,3.1429887,6.7632127,Retained
HsaINT0012584,ARMC9,3953,20.0,6.0,54.81912471540602,"DNA/hAT-Blackjack, LINE/L1, LINE/L2, LTR/ERV1, SINE/Alu, SINE/MIR",39.2613205160637,-0.0901229755977639,31.17,22.195,17.97,0.3046442998151514,,,,,Unstable_4h,60,89.72602739726027,0.533670967001455,0,,0.5420516602566663,0.39492577,4.5011005,Retained
HsaINT0012969,ARVCF,550,19.0,18.0,0.0,,64.7272727272727,-0.283730420372398,40.68,290.915,12.79,4.507509516475912,12.0,3.242,0.2701666666666666,-0.5683682355351287,Unstable_4h,32,94.73684210526316,2.32967839964646,0,,0.3854924852005631,3.2839248,8.09018,Retained
HsaINT0002369,ASIC1,293,11.0,5.0,0.0,,56.6552901023891,0.5110616458692326,58.17,18.28,2.56,2.83605035505807,12.0,2.805,0.23375,-0.6312483804554446,Unstable_4h,7,77.77777777777777,3.3257990543675,0,,1.004157839627769,1.2063802,8.558277,Retained
HsaINT1004657,ASNS,598,12.0,2.0,0.0,,41.8060200668896,0.0481725296460347,49.905,118.465,135.06,-0.1891395789020563,,3.984,,,Unstable_4h,14,90.9090909090909,,0,,0.6002437261786125,0.2613757,3.2671657,Retained
HsaINT1004656,ASNS,2537,12.0,1.0,13.559322033898304,"DNA/hAT-Charlie, Low_complexity",41.939298383918,0.1236309141789806,33.4,118.465,135.06,-0.1891395789020563,,1.983,,,Unstable_4h,139,30.529595015576323,,0,,0.2990244896863321,-0.48274243,7.66702,Retained
HsaINT0013714,ATAD3B,982,3.0,2.0,0.0,,65.7841140529532,-0.7542731906745439,59.7,424.955,40.83,3.379608604541482,,3.056,,,Unstable_4h,84,89.64497041420118,3.2451982421343,982,21.1544,0.2487155132248924,3.3113658,8.097395,Retained
HsaINT1004899,ATP8B2,275,27.0,7.0,0.0,,46.9090909090909,-0.2365291958995992,64.27,62.915,25.245,1.317406343621533,12.0,2.524,0.2103333333333333,-0.6770918954755281,Unstable_4h,2,92.3076923076923,,0,,0.7429785487532787,0.7083654,4.8423486,Retained
HsaINT0015917,AURKB,110,8.0,6.0,0.0,,67.2727272727273,0.03595413069386,32.645,311.755,172.76,0.8516434768652427,5.37,4.211,0.7841713221601491,-0.1055890442792904,Unstable_4h,10,94.64285714285714,2.21932356932432,110,11.6586,1.3485453257506246,6.240711,5.964335,Retained
HsaINT0016253,B4GALT3,843,7.0,1.0,0.0,,58.0071174377224,0.2527885998134953,57.025,61.795,38.94,0.6662372264496391,2.814,3.975,1.4125799573560769,0.1500130398937621,Unstable_4h,63,9.295774647887324,2.3764242820521,0,,0.5047994308909138,1.120855,8.135714,Retained
HsaINT0016257,B4GALT3,131,7.0,5.0,0.0,,54.9618320610687,0.1451846176400207,59.75,61.795,38.94,0.6662372264496391,2.814,2.596,0.9225302061122956,-0.0350194049703952,Unstable_4h,4,84.84848484848484,2.3764242820521,0,,1.697443674196911,5.7600303,5.719093,Retained
HsaINT0016549,BAIAP3,99,33.0,19.0,0.0,,69.6969696969697,-0.5885714276275616,34.06,43.335,1.31,5.0478939877483215,12.0,3.75,0.3125,-0.5051499783199059,Unstable_4h,3,85.71428571428571,,0,,1.0680175459535746,7.0506105,6.4299316,Retained
HsaINT0017882,BLM,5208,21.0,5.0,75.5568356374808,"LINE/CR1, LINE/L1, LINE/L2, SINE/Alu, SINE/MIR, Simple_repeat",41.9930875576037,0.0271797581350984,42.75,40.29,28.555,0.496678420892251,10.818,3.88,0.3586614901090774,-0.4453152515118384,Unstable_4h,111,94.04600811907984,0.153799928655797,0,,1.488672439222467,-2.1021702,3.9499989,Retained
HsaINT0017883,BLM,314,21.0,6.0,0.0,,33.4394904458599,0.2418274755683391,59.47,40.29,28.555,0.496678420892251,10.818,3.967,0.3667036420780181,-0.4356847766318951,Unstable_4h,6,82.0,0.153799928655797,0,,0.7994275475697508,1.8435379,2.2017946,Retained
HsaINT0127058,BLOC1S6,10823,4.0,2.0,74.94225261018202,"DNA/TcMar-Tigger, LINE/L1, LTR/ERVL, SINE/Alu, SINE/MIR",38.9540792756167,0.089307187793049,66.725,34.415,31.48,0.1286019691072174,12.0,2.123,0.1769166666666667,-0.752231251881626,Unstable_4h,138,91.46482122260667,,0,,0.9313120262842368,-0.7723772,1.3976299,Retained
HsaINT0018169,BNIP3,76,5.0,4.0,0.0,,57.8947368421053,-0.3339466593166192,36.7,21.665,25.2,-0.2180574971154101,,4.273,,,Unstable_4h,6,90.0,-0.435712755280053,0,,1.8753152164278344,7.7315593,5.2498713,Retained
HsaINT0018278,BPHL,4809,6.0,1.0,44.91578290704928,"DNA/TcMar-Tigger, DNA/hAT, DNA/hAT-Charlie, LINE/L1, SINE/Alu, SINE/MIR, SINE/tRNA-RTE",46.1010605115409,-0.1345829868913099,32.385,19.08,14.115,0.4348320425558183,,6.189,,,Unstable_4h,232,70.9532949456174,0.924844307937287,0,,0.3656159485390763,0.03839909,8.080249,Retained
HsaINT0018626,BRF1,4154,13.0,6.0,82.85989407799711,"LINE/L1, LTR/ERV1, SINE/Alu",49.0852190659605,-0.0583479412659364,46.565,47.35,8.75,2.4360095036360563,12.0,2.33,0.1941666666666666,-0.7118253250216058,Unstable_4h,192,93.5026138909634,0.861146512981164,0,,0.336635961462688,-3.6241193,3.4744005,Retained
HsaINT0019833,C11orf54,2897,7.0,2.0,51.43251639627201,"LINE/L1, SINE/Alu, Simple_repeat",38.591646530894,0.0787593242820453,51.11,14.75,8.545,0.7875625574604267,,,,,Unstable_4h,48,88.41201716738198,,0,,0.9448576344924356,0.013561395,1.4590683,Retained
HsaINT0021086,C16orf59,522,9.0,4.0,0.0,,60.72797,-0.4603147792617384,54.845,231.055,33.65,2.7795578996261354,3.563,2.445,0.6862194779680044,-0.1635369588913765,Unstable_4h,18,95.8762886597938,,0,,0.3740828901564501,2.2312515,7.8257594,Retained
HsaINT0021687,C19orf24,1352,2.0,1.0,23.37278106508876,"SINE/Alu, SINE/MIR, Simple_repeat",63.83136,-0.8493390094581406,49.61,52.515,40.795,0.3643372219879278,9.365,5.027,0.5367859049652963,-0.2701988964831809,Unstable_4h,139,36.01973684210526,,0,,0.5525081401894387,1.187125,9.056511,Retained
HsaINT0059828,C1QTNF12,148,7.0,6.0,0.0,,69.59459,-0.4274693886863486,62.34,19.37,1.05,4.205362720937131,12.0,5.528,0.4606666666666666,-0.3366132116814829,Unstable_4h,9,80.0,,0,,0.7939700106696581,2.7484002,8.475089,Retained
HsaINT0023081,C21orf33,2862,6.0,5.0,10.971348707197764,"LTR/ERVL-MaLR, SINE/Alu",61.39064,-0.4681754635699999,45.91,149.145,101.175,0.5598627639583342,,2.656,,,Unstable_4h,0,,,0,,0.1747123046903398,3.2369902,6.8726044,Retained
HsaINT1006208,CACNB1,1345,13.0,6.0,6.988847583643123,Low_complexity,57.47212,0.887959080234179,79.1,32.185,4.63,2.797304370249474,12.0,2.836,0.2363333333333333,-0.6264750195365959,Unstable_4h,24,88.65979381443299,,0,,1.130664302728112,4.438241,7.1520476,Retained
HsaINT0026640,CAD,205,43.0,13.0,0.0,,45.36585,-0.0891568663224176,66.445,342.285,64.735,2.4025802261946345,7.548,3.926,0.5201377848436672,-0.2838815962289063,Unstable_4h,0,,2.84166382940552,0,,1.1920653540038275,1.4950083,4.6533613,Retained
HsaINT0027078,CAMK2G,4004,20.0,15.0,14.885114885114884,SINE/Alu,57.14286,0.4923062709221454,80.13,131.595,19.35,2.765699202908141,8.835,1.348,0.152574985851726,-0.8165166616434819,Unstable_4h,144,94.80789200415369,,0,,0.512643518469194,2.3320785,8.316622,Retained
HsaINT0027749,CARD8,79,9.0,5.0,0.0,,65.82278,-0.3073461564520421,32.46,14.305,5.515,1.3750867067318004,7.235,,,,Unstable_4h,8,100.0,0.681828398945089,0,,2.056721433948317,7.8519974,5.7215743,Retained
HsaINT0141008,CARMIL2,182,37.0,15.0,0.0,,72.52747,-0.2165138143287117,59.9,83.27,5.725,3.8624492256387226,11.434,4.048,0.3540318348784327,-0.450957684046511,Unstable_4h,27,94.33962264150944,,0,,1.340218678702291,4.7350574,8.378398,Retained
HsaINT0096698,CARMIL3,807,39.0,27.0,0.0,,53.5316,0.2742667496837005,40.49,59.16,1.92,4.945443836377912,12.0,3.886,0.3238333333333333,-0.4896784497838611,Unstable_4h,12,78.26086956521739,,0,,0.2746025494320807,0.8075283,6.3729963,Retained
HsaINT0096696,CARMIL3,170,39.0,25.0,0.0,,58.82353,-0.0273964519243268,46.915,59.16,1.92,4.945443836377912,12.0,1.861,0.1550833333333333,-0.8094348729168579,Unstable_4h,2,93.75,,0,,0.4478978057695493,4.094308,7.701147,Retained
HsaINT0027968,CASKIN1,267,19.0,18.0,0.0,,67.79026,-0.4002819566928809,54.995,20.585,1.105,4.219475173929838,10.049,4.55,0.4527813712807244,-0.3441114495680493,Unstable_4h,30,98.48484848484848,3.01897488949722,0,,0.6037297031823303,2.4999876,9.307632,Retained
HsaINT0028536,CC2D1A,627,28.0,22.0,49.76076555023924,SINE/Alu,52.47209,-0.1664648578675559,53.725,104.415,14.2,2.878366145945796,,2.649,,,Unstable_4h,27,97.45222929936304,,627,30.3463,0.666953607949114,-2.1219814,5.019583,Retained
HsaINT0029023,CCDC137,2362,5.0,2.0,66.21507197290431,"LINE/L1, LINE/L2, SINE/Alu, Simple_repeat",53.97968,-0.1581410424211265,43.855,91.03,47.98,0.9239089230490852,3.395,3.015,0.8880706921944036,-0.0515524621403503,Unstable_4h,122,93.859649122807,1.76734128423773,0,,0.671360435021799,2.4566245,7.5013485,Retained
HsaINT0094754,CCDC180,2836,35.0,33.0,49.89421720733427,"LINE/L1, SINE/Alu",45.20451,-0.085875132080698,73.72,10.8,1.57,2.782194848159204,,2.863,,,Unstable_4h,65,88.30645161290323,,0,,0.3451175184018937,1.4405931,6.416131,Retained
HsaINT1006708,CCHCR1,1337,17.0,8.0,71.20418848167539,"LINE/L2, Low_complexity, SINE/Alu",51.15931,0.0108255993491728,40.875,99.845,14.265,2.8072104358240444,,3.006,,,Unstable_4h,41,89.65517241379311,,0,,0.5464760673101267,2.2665045,6.149724,Retained
HsaINT0030346,CCNB1IP1,1234,6.0,4.0,51.53970826580227,"Low_complexity, SINE/Alu",47.00162,-0.069101378711587,42.05,125.075,118.68,0.075716620399798,8.808,2.274,0.2581743869209809,-0.5880868456119793,Unstable_4h,74,95.52529182879375,,0,,1.0612882087967013,-0.43720314,2.877188,Retained
